x,y,contr_rate,cuts
62.25,42.25,2.90496706962585,"[2.5,3)"
62.75,42.25,3.28830504417419,"[3,3.5)"
63.25,42.25,2.93192052841187,"[2.5,3)"
63.75,42.25,2.78669691085815,"[2.5,3)"
64.25,42.25,2.93607664108276,"[2.5,3)"
64.75,42.25,2.89096975326538,"[2.5,3)"
65.25,42.25,2.5305962562561,"[2.5,3)"
65.75,42.25,2.6354808807373,"[2.5,3)"
66.25,42.25,3.06041479110718,"[3,3.5)"
66.75,42.25,2.96215844154358,"[2.5,3)"
67.25,42.25,3.0162627696991,"[3,3.5)"
67.75,42.25,2.74073171615601,"[2.5,3)"
68.25,42.25,3.31339502334595,"[3,3.5)"
68.75,42.25,3.00313019752502,"[3,3.5)"
69.25,42.25,2.65087270736694,"[2.5,3)"
69.75,42.25,2.8159670829773,"[2.5,3)"
70.25,42.25,2.70435261726379,"[2.5,3)"
70.75,42.25,2.58913564682007,"[2.5,3)"
71.25,42.25,2.71562170982361,"[2.5,3)"
71.75,42.25,3.16301321983337,"[3,3.5)"
72.25,42.25,2.66785049438477,"[2.5,3)"
72.75,42.25,2.37057065963745,"[2,2.5)"
73.25,42.25,2.43605279922485,"[2,2.5)"
73.75,42.25,2.46957945823669,"[2,2.5)"
74.25,42.25,3.52425765991211,"[3.5,4)"
74.75,42.25,3.23925304412842,"[3,3.5)"
75.25,42.25,3.19332909584045,"[3,3.5)"
75.75,42.25,2.80616760253906,"[2.5,3)"
76.25,42.25,2.8490149974823,"[2.5,3)"
76.75,42.25,3.08489942550659,"[3,3.5)"
77.25,42.25,2.71063947677612,"[2.5,3)"
77.75,42.25,2.76564741134644,"[2.5,3)"
78.25,42.25,2.863037109375,"[2.5,3)"
78.75,42.25,2.6611156463623,"[2.5,3)"
79.25,42.25,2.52728295326233,"[2.5,3)"
79.75,42.25,2.99316573143005,"[2.5,3)"
80.25,42.25,2.85969805717468,"[2.5,3)"
80.75,42.25,3.29285550117493,"[3,3.5)"
81.25,42.25,3.14039373397827,"[3,3.5)"
81.75,42.25,2.59544348716736,"[2.5,3)"
82.25,42.25,2.64734315872192,"[2.5,3)"
82.75,42.25,3.12368154525757,"[3,3.5)"
83.25,42.25,3.03633284568787,"[3,3.5)"
83.75,42.25,2.51702380180359,"[2.5,3)"
84.25,42.25,2.80223345756531,"[2.5,3)"
84.75,42.25,2.66292071342468,"[2.5,3)"
85.25,42.25,3.07494783401489,"[3,3.5)"
85.75,42.25,2.66190314292908,"[2.5,3)"
86.25,42.25,2.72618865966797,"[2.5,3)"
86.75,42.25,3.02361965179443,"[3,3.5)"
87.25,42.25,2.70511507987976,"[2.5,3)"
87.75,42.25,3.00317144393921,"[3,3.5)"
88.25,42.25,2.80711674690247,"[2.5,3)"
88.75,42.25,3.47021985054016,"[3,3.5)"
89.25,42.25,3.52271413803101,"[3.5,4)"
89.75,42.25,3.2807993888855,"[3,3.5)"
90.25,42.25,3.63093304634094,"[3.5,4)"
90.75,42.25,3.05136036872864,"[3,3.5)"
91.25,42.25,3.78023552894592,"[3.5,4)"
91.75,42.25,4.05628395080566,"[4,4.5)"
92.25,42.25,4.19155979156494,"[4,4.5)"
92.75,42.25,3.69530248641968,"[3.5,4)"
93.25,42.25,4.12371206283569,"[4,4.5)"
93.75,42.25,4.11650657653809,"[4,4.5)"
94.25,42.25,3.40500140190125,"[3,3.5)"
94.75,42.25,4.03515243530273,"[4,4.5)"
95.25,42.25,3.96394896507263,"[3.5,4)"
95.75,42.25,3.62389731407166,"[3.5,4)"
96.25,42.25,3.57545781135559,"[3.5,4)"
96.75,42.25,3.53015804290772,"[3.5,4)"
97.25,42.25,2.79530835151672,"[2.5,3)"
97.75,42.25,3.17644143104553,"[3,3.5)"
98.25,42.25,2.63088440895081,"[2.5,3)"
98.75,42.25,3.19161128997803,"[3,3.5)"
99.25,42.25,3.02184104919434,"[3,3.5)"
99.75,42.25,2.79481315612793,"[2.5,3)"
100.25,42.25,2.71447396278381,"[2.5,3)"
100.75,42.25,3.64351439476013,"[3.5,4)"
101.25,42.25,3.27875685691834,"[3,3.5)"
101.75,42.25,2.77650046348572,"[2.5,3)"
102.25,42.25,3.4598662853241,"[3,3.5)"
102.75,42.25,3.17453765869141,"[3,3.5)"
103.25,42.25,3.14534401893616,"[3,3.5)"
103.75,42.25,2.2763991355896,"[2,2.5)"
104.25,42.25,2.12389659881592,"[2,2.5)"
104.75,42.25,3.88321256637573,"[3.5,4)"
105.25,42.25,3.29040765762329,"[3,3.5)"
105.75,42.25,2.01415538787842,"[2,2.5)"
106.25,42.25,2.33597230911255,"[2,2.5)"
106.75,42.25,2.80041909217834,"[2.5,3)"
107.25,42.25,3.38283205032349,"[3,3.5)"
107.75,42.25,3.19297933578491,"[3,3.5)"
108.25,42.25,2.71666979789734,"[2.5,3)"
108.75,42.25,3.39238333702087,"[3,3.5)"
109.25,42.25,3.76138949394226,"[3.5,4)"
109.75,42.25,2.45114779472351,"[2,2.5)"
110.25,42.25,2.64131093025208,"[2.5,3)"
110.75,42.25,3.51590061187744,"[3.5,4)"
111.25,42.25,3.09222960472107,"[3,3.5)"
111.75,42.25,3.15240025520325,"[3,3.5)"
112.25,42.25,2.944580078125,"[2.5,3)"
112.75,42.25,4.09922742843628,"[4,4.5)"
113.25,42.25,4.51183223724365,"[4.5,5)"
113.75,42.25,3.31243801116943,"[3,3.5)"
114.25,42.25,3.49830055236816,"[3,3.5)"
114.75,42.25,2.11790752410889,"[2,2.5)"
115.25,42.25,2.49938678741455,"[2,2.5)"
115.75,42.25,1.87673115730286,"[1.5,2)"
116.25,42.25,3.89151096343994,"[3.5,4)"
116.75,42.25,2.59009861946106,"[2.5,3)"
117.25,42.25,1.75192713737488,"[1.5,2)"
117.75,42.25,4.27553033828735,"[4,4.5)"
118.25,42.25,2.24678730964661,"[2,2.5)"
118.75,42.25,3.22152090072632,"[3,3.5)"
119.25,42.25,2.5255184173584,"[2.5,3)"
119.75,42.25,2.40719676017761,"[2,2.5)"
120.25,42.25,2.98035502433777,"[2.5,3)"
120.75,42.25,3.24494791030884,"[3,3.5)"
121.25,42.25,6.76923847198486,"[5,15)"
121.75,42.25,3.18648672103882,"[3,3.5)"
122.25,42.25,2.3954348564148,"[2,2.5)"
122.75,42.25,2.03180694580078,"[2,2.5)"
123.25,42.25,2.86428236961365,"[2.5,3)"
123.75,42.25,3.31913328170776,"[3,3.5)"
124.25,42.25,0.297791928052902,"[0,0.5)"
124.75,42.25,1.35412132740021,"[1,1.5)"
125.25,42.25,1.36911702156067,"[1,1.5)"
125.75,42.25,2.41704297065735,"[2,2.5)"
126.25,42.25,0.030101740732789,"[0,0.5)"
126.75,42.25,0.600130617618561,"[0.5,1)"
127.25,42.25,1.07639622688293,"[1,1.5)"
127.75,42.25,0.729050695896149,"[0.5,1)"
128.25,42.25,0.35756117105484,"[0,0.5)"
128.75,42.25,0.554698884487152,"[0.5,1)"
129.25,42.25,0.844560980796814,"[0.5,1)"
129.75,42.25,1.25344443321228,"[1,1.5)"
130.25,42.25,0.338813990354538,"[0,0.5)"
130.75,42.25,1.59659028053284,"[1.5,2)"
131.25,42.25,0.0236522015184164,"[0,0.5)"
131.75,42.25,0.380676984786987,"[0,0.5)"
132.25,42.25,0,"[0,0.5)"
132.75,42.25,0.0465207546949387,"[0,0.5)"
133.25,42.25,0,"[0,0.5)"
133.75,42.25,0,"[0,0.5)"
134.25,42.25,0,"[0,0.5)"
134.75,42.25,0,"[0,0.5)"
135.25,42.25,0.39418426156044,"[0,0.5)"
135.75,42.25,0.608683824539185,"[0.5,1)"
136.25,42.25,0.105251304805279,"[0,0.5)"
136.75,42.25,,
137.25,42.25,0,"[0,0.5)"
137.75,42.25,,
138.25,42.25,0.0513440184295178,"[0,0.5)"
138.75,42.25,,
139.25,42.25,0.0153323570266366,"[0,0.5)"
139.75,42.25,0.887051701545715,"[0.5,1)"
140.25,42.25,3.90460085868835,"[3.5,4)"
140.75,42.25,0.873833417892456,"[0.5,1)"
141.25,42.25,0.00517908530309796,"[0,0.5)"
141.75,42.25,0.0490821860730648,"[0,0.5)"
142.25,42.25,0.0152824018150568,"[0,0.5)"
142.75,42.25,0.0482857599854469,"[0,0.5)"
143.25,42.25,0.433532476425171,"[0,0.5)"
143.75,42.25,0,"[0,0.5)"
144.25,42.25,0,"[0,0.5)"
144.75,42.25,0.991417706012726,"[0.5,1)"
145.25,42.25,,
145.75,42.25,0.02829928137362,"[0,0.5)"
146.25,42.25,0.0278791878372431,"[0,0.5)"
146.75,42.25,0.469135671854019,"[0,0.5)"
147.25,42.25,0.0389079861342907,"[0,0.5)"
147.75,42.25,0,"[0,0.5)"
148.25,42.25,0.642072916030884,"[0.5,1)"
148.75,42.25,0.309370249509811,"[0,0.5)"
149.25,42.25,0.0164649561047554,"[0,0.5)"
149.75,42.25,0,"[0,0.5)"
150.25,42.25,0.0277644768357277,"[0,0.5)"
150.75,42.25,0.00268992036581039,"[0,0.5)"
151.25,42.25,0,"[0,0.5)"
151.75,42.25,0.0928585305809975,"[0,0.5)"
152.25,42.25,2.29490733146668,"[2,2.5)"
152.75,42.25,1.28148865699768,"[1,1.5)"
153.25,42.25,0.212478637695313,"[0,0.5)"
153.75,42.25,,
154.25,42.25,1.02037012577057,"[1,1.5)"
154.75,42.25,,
155.25,42.25,1.37684178352356,"[1,1.5)"
155.75,42.25,0.0513462908565998,"[0,0.5)"
156.25,42.25,0.797479867935181,"[0.5,1)"
156.75,42.25,1.69604921340942,"[1.5,2)"
157.25,42.25,0.000764268275815994,"[0,0.5)"
157.75,42.25,0.434648305177689,"[0,0.5)"
158.25,42.25,0.0487966947257519,"[0,0.5)"
158.75,42.25,1.25283050537109,"[1,1.5)"
159.25,42.25,0.0255378093570471,"[0,0.5)"
159.75,42.25,0.202881827950478,"[0,0.5)"
160.25,42.25,0.515522003173828,"[0.5,1)"
160.75,42.25,2.11436486244202,"[2,2.5)"
161.25,42.25,0.0218554958701134,"[0,0.5)"
161.75,42.25,0.0158339869230986,"[0,0.5)"
162.25,42.25,0.0970525965094566,"[0,0.5)"
162.75,42.25,0,"[0,0.5)"
163.25,42.25,0.0580723695456982,"[0,0.5)"
163.75,42.25,0.310378015041351,"[0,0.5)"
164.25,42.25,0.0695989206433296,"[0,0.5)"
164.75,42.25,0.0178847387433052,"[0,0.5)"
165.25,42.25,0.0111962771043181,"[0,0.5)"
165.75,42.25,0.184194043278694,"[0,0.5)"
166.25,42.25,0.287566751241684,"[0,0.5)"
166.75,42.25,0.240542978048325,"[0,0.5)"
167.25,42.25,0.45764023065567,"[0,0.5)"
167.75,42.25,0.00119282933883369,"[0,0.5)"
168.25,42.25,0.25553372502327,"[0,0.5)"
168.75,42.25,0.247299939393997,"[0,0.5)"
169.25,42.25,0.011879806406796,"[0,0.5)"
169.75,42.25,0.103985704481602,"[0,0.5)"
170.25,42.25,,
170.75,42.25,0,"[0,0.5)"
171.25,42.25,0.0190645661205053,"[0,0.5)"
171.75,42.25,,
172.25,42.25,0.0158623270690441,"[0,0.5)"
172.75,42.25,0,"[0,0.5)"
173.25,42.25,0.03064832277596,"[0,0.5)"
173.75,42.25,,
174.25,42.25,,
174.75,42.25,,
175.25,42.25,0,"[0,0.5)"
175.75,42.25,5.34637260437012,"[5,15)"
176.25,42.25,,
176.75,42.25,,
177.25,42.25,,
177.75,42.25,0,"[0,0.5)"
178.25,42.25,,
178.75,42.25,,
179.25,42.25,,
179.75,42.25,,
-179.75,41.75,,
-179.25,41.75,,
-178.75,41.75,,
-178.25,41.75,0.0392564795911312,"[0,0.5)"
-177.75,41.75,,
-177.25,41.75,,
-176.75,41.75,0,"[0,0.5)"
-176.25,41.75,0,"[0,0.5)"
-175.75,41.75,0,"[0,0.5)"
-175.25,41.75,0.0777069702744484,"[0,0.5)"
-174.75,41.75,0.531985104084015,"[0.5,1)"
-174.25,41.75,0.32456585764885,"[0,0.5)"
-173.75,41.75,0.0321389995515347,"[0,0.5)"
-173.25,41.75,0.0635028257966042,"[0,0.5)"
-172.75,41.75,0.218229085206985,"[0,0.5)"
-172.25,41.75,0.10521524399519,"[0,0.5)"
-171.75,41.75,0.519138216972351,"[0.5,1)"
-171.25,41.75,0.332686543464661,"[0,0.5)"
-170.75,41.75,1.04087817668915,"[1,1.5)"
-170.25,41.75,0.386140674352646,"[0,0.5)"
-169.75,41.75,0.290257126092911,"[0,0.5)"
-169.25,41.75,0.105035856366158,"[0,0.5)"
-168.75,41.75,3.6004798412323,"[3.5,4)"
-168.25,41.75,1.68218576908112,"[1.5,2)"
-167.75,41.75,0.00594557030126452,"[0,0.5)"
-167.25,41.75,0,"[0,0.5)"
-166.75,41.75,0.183398753404617,"[0,0.5)"
-166.25,41.75,0.0973482206463814,"[0,0.5)"
-165.75,41.75,0.0247661601752043,"[0,0.5)"
-165.25,41.75,0,"[0,0.5)"
-164.75,41.75,0.485198974609375,"[0,0.5)"
-164.25,41.75,0.0332368090748787,"[0,0.5)"
-163.75,41.75,0.0442181825637817,"[0,0.5)"
-163.25,41.75,0.126803398132324,"[0,0.5)"
-162.75,41.75,0.87900048494339,"[0.5,1)"
-162.25,41.75,0.917792797088623,"[0.5,1)"
-161.75,41.75,0.120230354368687,"[0,0.5)"
-161.25,41.75,0.219776824116707,"[0,0.5)"
-160.75,41.75,0.377679735422134,"[0,0.5)"
-160.25,41.75,0.67934775352478,"[0.5,1)"
-159.75,41.75,0.274747103452683,"[0,0.5)"
-159.25,41.75,0.172721907496452,"[0,0.5)"
-158.75,41.75,0.822924017906189,"[0.5,1)"
-158.25,41.75,0.203873425722122,"[0,0.5)"
-157.75,41.75,0.843642830848694,"[0.5,1)"
-157.25,41.75,0.217545688152313,"[0,0.5)"
-156.75,41.75,0.299757391214371,"[0,0.5)"
-156.25,41.75,0.364871054887772,"[0,0.5)"
-155.75,41.75,0.676611721515656,"[0.5,1)"
-155.25,41.75,0.344090491533279,"[0,0.5)"
-154.75,41.75,0.579724729061127,"[0.5,1)"
-154.25,41.75,0.943552732467651,"[0.5,1)"
-153.75,41.75,0.262336015701294,"[0,0.5)"
-153.25,41.75,0.0336295515298843,"[0,0.5)"
-152.75,41.75,0.15806582570076,"[0,0.5)"
-152.25,41.75,0.363217711448669,"[0,0.5)"
-151.75,41.75,0.404654651880264,"[0,0.5)"
-151.25,41.75,0.522137403488159,"[0.5,1)"
-150.75,41.75,2.26368546485901,"[2,2.5)"
-150.25,41.75,0.596154928207398,"[0.5,1)"
-149.75,41.75,0.0680887922644615,"[0,0.5)"
-149.25,41.75,0.500981390476227,"[0.5,1)"
-148.75,41.75,0.415116220712662,"[0,0.5)"
-148.25,41.75,0.691053032875061,"[0.5,1)"
-147.75,41.75,0.840282797813416,"[0.5,1)"
-147.25,41.75,0.0962730944156647,"[0,0.5)"
-146.75,41.75,0.317521899938583,"[0,0.5)"
-146.25,41.75,0.158218160271645,"[0,0.5)"
-145.75,41.75,0.0770219936966896,"[0,0.5)"
-145.25,41.75,0.740162312984467,"[0.5,1)"
-144.75,41.75,0.874944508075714,"[0.5,1)"
-144.25,41.75,0.0340435914695263,"[0,0.5)"
-143.75,41.75,0.101668000221252,"[0,0.5)"
-143.25,41.75,0.178631380200386,"[0,0.5)"
-142.75,41.75,0.813602864742279,"[0.5,1)"
-142.25,41.75,0.57640266418457,"[0.5,1)"
-141.75,41.75,0.346964985132217,"[0,0.5)"
-141.25,41.75,0.0862063765525818,"[0,0.5)"
-140.75,41.75,0.315152138471603,"[0,0.5)"
-140.25,41.75,0.235858604311943,"[0,0.5)"
-139.75,41.75,1.26045274734497,"[1,1.5)"
-139.25,41.75,0.203567713499069,"[0,0.5)"
-138.75,41.75,0.313570737838745,"[0,0.5)"
-138.25,41.75,0.354037672281265,"[0,0.5)"
-137.75,41.75,0.913801550865173,"[0.5,1)"
-137.25,41.75,0.380225300788879,"[0,0.5)"
-136.75,41.75,0.43324413895607,"[0,0.5)"
-136.25,41.75,0.255023688077927,"[0,0.5)"
-135.75,41.75,0.867942273616791,"[0.5,1)"
-135.25,41.75,0.458068430423737,"[0,0.5)"
-134.75,41.75,0.110766857862473,"[0,0.5)"
-134.25,41.75,0.505093514919281,"[0.5,1)"
-133.75,41.75,1.30833685398102,"[1,1.5)"
-133.25,41.75,0.64370459318161,"[0.5,1)"
-132.75,41.75,0.341120392084122,"[0,0.5)"
-132.25,41.75,0.837708175182343,"[0.5,1)"
-131.75,41.75,0.23142109811306,"[0,0.5)"
-131.25,41.75,0.664415597915649,"[0.5,1)"
-130.75,41.75,0.397020876407623,"[0,0.5)"
-130.25,41.75,0.8112872838974,"[0.5,1)"
-129.75,41.75,0.516316592693329,"[0.5,1)"
-129.25,41.75,0.623252749443054,"[0.5,1)"
-128.75,41.75,0.366334199905396,"[0,0.5)"
-128.25,41.75,0.360537618398666,"[0,0.5)"
-127.75,41.75,1.00987493991852,"[1,1.5)"
-127.25,41.75,0.38727679848671,"[0,0.5)"
-126.75,41.75,0.506895184516907,"[0.5,1)"
-126.25,41.75,0.324610680341721,"[0,0.5)"
-125.75,41.75,0.686431169509888,"[0.5,1)"
-125.25,41.75,0.179384514689446,"[0,0.5)"
-124.75,41.75,0.583870232105255,"[0.5,1)"
-124.25,41.75,0.51973307132721,"[0.5,1)"
-123.75,41.75,0.253805309534073,"[0,0.5)"
-123.25,41.75,0.264880806207657,"[0,0.5)"
-122.75,41.75,0.443673640489578,"[0,0.5)"
-122.25,41.75,0.589736998081207,"[0.5,1)"
-121.75,41.75,0.335361123085022,"[0,0.5)"
-121.25,41.75,0.443627864122391,"[0,0.5)"
-120.75,41.75,0.261186748743057,"[0,0.5)"
-120.25,41.75,0.615216612815857,"[0.5,1)"
-119.75,41.75,0.789608478546143,"[0.5,1)"
-119.25,41.75,0.521913766860962,"[0.5,1)"
-118.75,41.75,0.575943291187286,"[0.5,1)"
-118.25,41.75,0.492779672145844,"[0,0.5)"
-117.75,41.75,0.288343667984009,"[0,0.5)"
-117.25,41.75,0.266688317060471,"[0,0.5)"
-116.75,41.75,0.624119222164154,"[0.5,1)"
-116.25,41.75,0.682781159877777,"[0.5,1)"
-115.75,41.75,0.365469366312027,"[0,0.5)"
-115.25,41.75,0.491780042648315,"[0,0.5)"
-114.75,41.75,0.20078232884407,"[0,0.5)"
-114.25,41.75,0.260782152414322,"[0,0.5)"
-113.75,41.75,0.24693675339222,"[0,0.5)"
-113.25,41.75,0.562623858451843,"[0.5,1)"
-112.75,41.75,0.438696771860123,"[0,0.5)"
-112.25,41.75,0.325275808572769,"[0,0.5)"
-111.75,41.75,0.373415887355804,"[0,0.5)"
-111.25,41.75,0.681529045104981,"[0.5,1)"
-110.75,41.75,0.414979875087738,"[0,0.5)"
-110.25,41.75,0.411056339740753,"[0,0.5)"
-109.75,41.75,0.325842350721359,"[0,0.5)"
-109.25,41.75,0.554448127746582,"[0.5,1)"
-108.75,41.75,0.646405160427094,"[0.5,1)"
-108.25,41.75,0.310039967298508,"[0,0.5)"
-107.75,41.75,0.64716911315918,"[0.5,1)"
-107.25,41.75,0.131223142147064,"[0,0.5)"
-106.75,41.75,0.494059771299362,"[0,0.5)"
-106.25,41.75,0.57198041677475,"[0.5,1)"
-105.75,41.75,0.4868483543396,"[0,0.5)"
-105.25,41.75,0.807182133197784,"[0.5,1)"
-104.75,41.75,0.386464506387711,"[0,0.5)"
-104.25,41.75,0.387210816144943,"[0,0.5)"
-103.75,41.75,0.828173160552979,"[0.5,1)"
-103.25,41.75,0.447498589754105,"[0,0.5)"
-102.75,41.75,0.19304022192955,"[0,0.5)"
-102.25,41.75,0.303998857736588,"[0,0.5)"
-101.75,41.75,0.467482149600983,"[0,0.5)"
-101.25,41.75,0.623904705047607,"[0.5,1)"
-100.75,41.75,0.535855829715729,"[0.5,1)"
-100.25,41.75,1.15109980106354,"[1,1.5)"
-99.75,41.75,0.343679398298264,"[0,0.5)"
-99.25,41.75,0.611552119255066,"[0.5,1)"
-98.75,41.75,0.420506000518799,"[0,0.5)"
-98.25,41.75,0.944675624370575,"[0.5,1)"
-97.75,41.75,0.69941383600235,"[0.5,1)"
-97.25,41.75,0.268577188253403,"[0,0.5)"
-96.75,41.75,0.366467624902725,"[0,0.5)"
-96.25,41.75,0.332571685314178,"[0,0.5)"
-95.75,41.75,0.459145724773407,"[0,0.5)"
-95.25,41.75,0.347280114889145,"[0,0.5)"
-94.75,41.75,0.388933956623077,"[0,0.5)"
-94.25,41.75,0.346882879734039,"[0,0.5)"
-93.75,41.75,0.50406676530838,"[0.5,1)"
-93.25,41.75,0.460089027881622,"[0,0.5)"
-92.75,41.75,1.08311760425568,"[1,1.5)"
-92.25,41.75,0.475239396095276,"[0,0.5)"
-91.75,41.75,0.616019189357758,"[0.5,1)"
-91.25,41.75,0.241676524281502,"[0,0.5)"
-90.75,41.75,0.749531269073486,"[0.5,1)"
-90.25,41.75,0.312003314495087,"[0,0.5)"
-89.75,41.75,0.276411414146423,"[0,0.5)"
-89.25,41.75,0.475555688142777,"[0,0.5)"
-88.75,41.75,0.538559257984161,"[0.5,1)"
-88.25,41.75,0.275829643011093,"[0,0.5)"
-87.75,41.75,0.766453206539154,"[0.5,1)"
-87.25,41.75,0.507432281970978,"[0.5,1)"
-86.75,41.75,0.8218132853508,"[0.5,1)"
-86.25,41.75,0.723243236541748,"[0.5,1)"
-85.75,41.75,0.561384379863739,"[0.5,1)"
-85.25,41.75,0.496063888072968,"[0,0.5)"
-84.75,41.75,0.712778151035309,"[0.5,1)"
-84.25,41.75,0.435805559158325,"[0,0.5)"
-83.75,41.75,0.611063063144684,"[0.5,1)"
-83.25,41.75,0.508330762386322,"[0.5,1)"
-82.75,41.75,0.617957949638367,"[0.5,1)"
-82.25,41.75,0.987262368202209,"[0.5,1)"
-81.75,41.75,0.440273731946945,"[0,0.5)"
-81.25,41.75,0.354833394289017,"[0,0.5)"
-80.75,41.75,0.416161060333252,"[0,0.5)"
-80.25,41.75,0.33445817232132,"[0,0.5)"
-79.75,41.75,0.40033096075058,"[0,0.5)"
-79.25,41.75,0.645421385765076,"[0.5,1)"
-78.75,41.75,0.776743948459625,"[0.5,1)"
-78.25,41.75,0.873844027519226,"[0.5,1)"
-77.75,41.75,0.296371281147003,"[0,0.5)"
-77.25,41.75,0.6043581366539,"[0.5,1)"
-76.75,41.75,0.469300717115402,"[0,0.5)"
-76.25,41.75,0.572000205516815,"[0.5,1)"
-75.75,41.75,0.84298712015152,"[0.5,1)"
-75.25,41.75,0.834964394569397,"[0.5,1)"
-74.75,41.75,0.464928239583969,"[0,0.5)"
-74.25,41.75,0.716253876686096,"[0.5,1)"
-73.75,41.75,0.979322254657745,"[0.5,1)"
-73.25,41.75,0.373920381069183,"[0,0.5)"
-72.75,41.75,0.733466804027557,"[0.5,1)"
-72.25,41.75,0.691299259662628,"[0.5,1)"
-71.75,41.75,0.603039622306824,"[0.5,1)"
-71.25,41.75,1.40783107280731,"[1,1.5)"
-70.75,41.75,0.871005356311798,"[0.5,1)"
-70.25,41.75,0.834848701953888,"[0.5,1)"
-69.75,41.75,0.925559520721436,"[0.5,1)"
-69.25,41.75,0.897713840007782,"[0.5,1)"
-68.75,41.75,0.427165299654007,"[0,0.5)"
-68.25,41.75,0.774005234241486,"[0.5,1)"
-67.75,41.75,0.658305525779724,"[0.5,1)"
-67.25,41.75,0.378075808286667,"[0,0.5)"
-66.75,41.75,0.420541942119598,"[0,0.5)"
-66.25,41.75,1.00011467933655,"[1,1.5)"
-65.75,41.75,0.916557431221008,"[0.5,1)"
-65.25,41.75,0.517544627189636,"[0.5,1)"
-64.75,41.75,0.757018446922302,"[0.5,1)"
-64.25,41.75,1.00709927082062,"[1,1.5)"
-63.75,41.75,0.996350467205048,"[0.5,1)"
-63.25,41.75,0.570172250270844,"[0.5,1)"
-62.75,41.75,0.507267355918884,"[0.5,1)"
-62.25,41.75,0.62873238325119,"[0.5,1)"
-61.75,41.75,0.72279566526413,"[0.5,1)"
-61.25,41.75,0.673610746860504,"[0.5,1)"
-60.75,41.75,1.07732605934143,"[1,1.5)"
-60.25,41.75,0.722494423389435,"[0.5,1)"
-59.75,41.75,0.459329426288605,"[0,0.5)"
-59.25,41.75,0.420172095298767,"[0,0.5)"
-58.75,41.75,1.17468357086182,"[1,1.5)"
-58.25,41.75,0.761384189128876,"[0.5,1)"
-57.75,41.75,0.793679654598236,"[0.5,1)"
-57.25,41.75,0.591091394424439,"[0.5,1)"
-56.75,41.75,1.13942360877991,"[1,1.5)"
-56.25,41.75,0.887373268604279,"[0.5,1)"
-55.75,41.75,1.31699621677399,"[1,1.5)"
-55.25,41.75,1.06636047363281,"[1,1.5)"
-54.75,41.75,0.764210760593414,"[0.5,1)"
-54.25,41.75,1.18050754070282,"[1,1.5)"
-53.75,41.75,1.06737840175629,"[1,1.5)"
-53.25,41.75,0.293498188257217,"[0,0.5)"
-52.75,41.75,0.617798209190369,"[0.5,1)"
-52.25,41.75,0.773282468318939,"[0.5,1)"
-51.75,41.75,0.805185854434967,"[0.5,1)"
-51.25,41.75,1.03479266166687,"[1,1.5)"
-50.75,41.75,1.00984609127045,"[1,1.5)"
-50.25,41.75,0.842483043670654,"[0.5,1)"
-49.75,41.75,0.555493175983429,"[0.5,1)"
-49.25,41.75,0.790637850761414,"[0.5,1)"
-48.75,41.75,0.794068038463593,"[0.5,1)"
-48.25,41.75,0.625135838985443,"[0.5,1)"
-47.75,41.75,0.94525271654129,"[0.5,1)"
-47.25,41.75,0.895492076873779,"[0.5,1)"
-46.75,41.75,0.512350678443909,"[0.5,1)"
-46.25,41.75,1.05553603172302,"[1,1.5)"
-45.75,41.75,1.30425775051117,"[1,1.5)"
-45.25,41.75,1.04115331172943,"[1,1.5)"
-44.75,41.75,0.483385384082794,"[0,0.5)"
-44.25,41.75,0.562496960163117,"[0.5,1)"
-43.75,41.75,0.849606931209564,"[0.5,1)"
-43.25,41.75,0.396620392799377,"[0,0.5)"
-42.75,41.75,1.01529729366302,"[1,1.5)"
-42.25,41.75,0.549573361873627,"[0.5,1)"
-41.75,41.75,1.31293141841888,"[1,1.5)"
-41.25,41.75,0.633780837059021,"[0.5,1)"
-40.75,41.75,1.14439380168915,"[1,1.5)"
-40.25,41.75,0.688963234424591,"[0.5,1)"
-39.75,41.75,0.980805993080139,"[0.5,1)"
-39.25,41.75,0.986041009426117,"[0.5,1)"
-38.75,41.75,0.69614839553833,"[0.5,1)"
-38.25,41.75,0.928168833255768,"[0.5,1)"
-37.75,41.75,0.853880882263184,"[0.5,1)"
-37.25,41.75,1.292196393013,"[1,1.5)"
-36.75,41.75,1.25725209712982,"[1,1.5)"
-36.25,41.75,1.17728853225708,"[1,1.5)"
-35.75,41.75,0.831164717674255,"[0.5,1)"
-35.25,41.75,1.16295254230499,"[1,1.5)"
-34.75,41.75,0.42995473742485,"[0,0.5)"
-34.25,41.75,0.79112696647644,"[0.5,1)"
-33.75,41.75,1.09784746170044,"[1,1.5)"
-33.25,41.75,0.824735462665558,"[0.5,1)"
-32.75,41.75,0.88556569814682,"[0.5,1)"
-32.25,41.75,0.61663144826889,"[0.5,1)"
-31.75,41.75,0.872069597244263,"[0.5,1)"
-31.25,41.75,1.00958633422852,"[1,1.5)"
-30.75,41.75,0.686890780925751,"[0.5,1)"
-30.25,41.75,1.35681402683258,"[1,1.5)"
-29.75,41.75,1.19509410858154,"[1,1.5)"
-29.25,41.75,1.07879769802094,"[1,1.5)"
-28.75,41.75,1.33367073535919,"[1,1.5)"
-28.25,41.75,1.42647004127502,"[1,1.5)"
-27.75,41.75,1.23654699325562,"[1,1.5)"
-27.25,41.75,1.25885665416718,"[1,1.5)"
-26.75,41.75,0.971080243587494,"[0.5,1)"
